name,price,href,size,color,rpm,airflow,noise_level,pwm
ARCTIC P14 5-Pack,60.36,https://pcpartpicker.com/product/rpfhP6/arctic-p14-728-cfm-140-mm-fans-5-pack-acfan00136a,140,Black,1700,72.8,22.5,false
Scythe Kaze Flex 120,10.95,https://pcpartpicker.com/product/RtpzK8/scythe-kaze-flex-120-6647-cfm-120-mm-fan-kf1225fd15b-p,120,Black,"300,1500","16.6,66.47","4,29.75",true
Thermalright TL-C12015W-S,11.59,https://pcpartpicker.com/product/L47G3C/thermalright-tl-c12015w-s-52-cfm-120-mm-fan-tl-c12015w-s,120,White,1500,52,24.1,true
Noctua A14 industrialPPC-2000,29.95,https://pcpartpicker.com/product/fvLypg/noctua-case-fan-nfa14industrialppc2000,140,Brown / Black,2000,107.42,31.5,false
Corsair iCUE AF120 RGB SLIM 2-Pack,69.98,https://pcpartpicker.com/product/cXkH99/corsair-icue-af120-rgb-slim-563-cfm-120-mm-fans-2-pack-co-9050165-ww,120,White,"600,2000","13.4,56.3",27.5,true
Corsair ML140 LED ELITE White Premium,32.65,https://pcpartpicker.com/product/8vJgXL/corsair-ml140-led-elite-white-premium-829-cfm-140-mm-fan-co-9050130-ww,140,White,"400,1600","15,82.9","10,31.8",true
Corsair RS140 ARGB,24.99,https://pcpartpicker.com/product/gbmNnQ/corsair-rs140-argb-955-cfm-140-mm-fan-co-9050182-ww,140,Black,"330,1700","14.6,95.5","10,36",true
MSI MPG EZ120 3-Pack,119.99,https://pcpartpicker.com/product/F8grxr/msi-mpg-ez120-7382-cfm-120-mm-fans-3-pack-mpg-ez120-argb-white-3w,120,White,,"0,73.82","0,28.82",true
NZXT Aer P,28.98,https://pcpartpicker.com/product/34yxFT/nzxt-aer-p140-982-cfm-140mm-fan-rf-ap140-fp,140,Black,"500,1800","27.27,98.17","21,38",true
Deepcool RF 120 3-Pack,,https://pcpartpicker.com/product/qgsmP6/deepcool-rf120-565-cfm-120-mm-fans-3-pack-rf-120-3-in-1,120,Black / Clear,"500,1500",56.5,"17.8,27",true
Cooler Master MasterFan MF140 Halo²,23.93,https://pcpartpicker.com/product/Tvn9TW/cooler-master-masterfan-mf140-halo2-5951-cfm-140-mm-fan-mfl-b4dw-16np2-r2,140,White,,59.51,27,true
Thermaltake Pure ARGB TT Premium Edition 3-Pack,59.71,https://pcpartpicker.com/product/nXx2FT/thermaltake-pure-12-argb-tt-premium-edition-5645-cfm-120-mm-fans-3-pack-cl-f079-pl12sw-a,120,Black,"500,1500",56.45,25.8,true
APNX FP2,9.99,https://pcpartpicker.com/product/DcV2FT/apnx-fp2-8387-cfm-120-mm-fan-fp2-120-pwm-argb-wh,120,White / Black,"500,1800",83.87,"15.3,34.8",true
Scythe Kaze Flex II Slim,16.95,https://pcpartpicker.com/product/Lfrqqs/scythe-kaze-flex-ii-slim-48-cfm-120-mm-fan-kfs1215fd18-p,120,Black,"300,1800","8.16,48","2.58,27.8",true
Thermaltake CT140 EX ARGB Sync 3-Pack,69.98,https://pcpartpicker.com/product/dfBzK8/thermaltake-ct140-ex-argb-sync-903-cfm-140-mm-fans-3-pack-cl-f182-pl14sw-a,140,Black,"500,1800",90.3,30.7,true
Phanteks PH-F140D30,29.99,https://pcpartpicker.com/product/JXFmP6/phanteks-ph-f140d30-7193-cfm-140-mm-fan-ph-f140d30_drgb_pwm_bk01,140,Black,"250,1800",71.93,29.5,true
ARCTIC P14,,https://pcpartpicker.com/product/byjJ7P/arctic-p14-728-cfm-140-mm-fan-acfan00124a,140,Black,"200,1700",72.8,22.5,true
ARCTIC P12 PST,19.98,https://pcpartpicker.com/product/rvWBD3/arctic-p12-pst-563-cfm-120-mm-fan-acfan00134a,120,Black / Translucent Black,"200,1800",56.3,,true
Iceberg Thermal IceGALE Xtra 3-Pack,29.99,https://pcpartpicker.com/product/rFhv6h/iceberg-thermal-icegale-xtra-127-cfm-120-mm-fans-3-pack-icegale12x-b3a,120,Gray,"500,3000",127,"0,44",true
Asus TUF GAMING TF120 ARGB White,14.99,https://pcpartpicker.com/product/TxRwrH/asus-tuf-gaming-tf120-argb-white-76-cfm-120-mm-fan-tuf-gaming-tf120-argb-white,120,White,"250,1900",76,29,true
be quiet! Shadow Wings 2,22.96,https://pcpartpicker.com/product/gqtQzy/be-quiet-bl087-498-cfm-140mm-fan-bl087,140,Black,900,49.8,14.9,true
be quiet! Silent Wings 3,45.99,https://pcpartpicker.com/product/bkJkcf/be-quiet-bl067-595-cfm-140mm-fan-bl067,140,Black,1000,59.5,15.5,true
Corsair RS140 2-Pack,34.99,https://pcpartpicker.com/product/v3LdnQ/corsair-rs140-955-cfm-140-mm-fans-2-pack-co-9050195-ww,140,White,"330,1700","14.6,95.5","10,36",true
BGears b-ARGB Vortex,20.99,https://pcpartpicker.com/product/KNGhP6/bgears-b-argb-vortex-101-cfm-120-mm-fan-b-argb-vortex-120mm,120,White / Black,"600,1800",101,28,true
be quiet! Light Wings 3-Pack,51.9,https://pcpartpicker.com/product/d27scf/be-quiet-light-wings-4151-cfm-120-mm-fans-3-pack-bl100,120,White,1700,41.51,20.6,true
ID-COOLING AF-ARGB-K 3-Pack,,https://pcpartpicker.com/product/z9ZXsY/id-cooling-af-argb-k-78-cfm-120-mm-fans-3-pack-af-127-argb-w-trio,120,White,"500,2000",78,29.9,true
be quiet! Pure Wings 2,,https://pcpartpicker.com/product/QHZzK8/be-quiet-pure-wings-2-942-cfm-140-mm-fan-bl083,140,Black,"500,1600",,37.3,true
Corsair iCUE QL120,42.46,https://pcpartpicker.com/product/BBFKHx/corsair-icue-ql120-rgb-418-cfm-120-mm-fan-co-9050103-ww,120,White / Black,"525,1500",41.8,26,true
Cooler Master MasterFan MF Halo,22.49,https://pcpartpicker.com/product/bX848d/cooler-master-masterfan-mf-halo-472-cfm-120-mm-fan-mfl-b2dw-18npa-r1,120,White,"650,1800",47.2,"6,30",true
In Win Neptune AN140 3-Pack,29.25,https://pcpartpicker.com/product/8jkH99/in-win-neptune-an140-8889-cfm-140-mm-fans-3-pack-iw-fn-an140-3pk,140,Black / White,"900,1800","41.67,88.89",24.5,true
Thermaltake Pure,18.98,https://pcpartpicker.com/product/NQ8Zxr/thermaltake-case-fan-clf015pl20bla,200,Black,,129.63,28.2,false
Razer Kunai Chroma,59,https://pcpartpicker.com/product/nnC48d/razer-kunai-chroma-655-cfm-120-mm-fan-rc21-01800100-r3m1,120,Black,"500,2200","17.48,65.5","15,35",true
Corsair AF140 ELITE,,https://pcpartpicker.com/product/FTfnTW/corsair-af140-elite-845-cfm-140-mm-fan-co-9050141-ww,140,Black,"400,1600","15.3,84.5",31,true
Cooler Master SickleFlow ARGB,,https://pcpartpicker.com/product/KZgFf7/cooler-master-sickleflow-argb-1028-cfm-200-mm-fan-mfx-b3dn-08np2-r1,200,Black / Translucent White,,"0,102.8","0,15.7",true
Noctua NF-A14 INDUSTRIALPPC-24V-3000 Q100 IP67 PWM,,https://pcpartpicker.com/product/hqcG3C/noctua-nf-a14-industrialppc-24v-3000-q100-ip67-pwm-1585-cfm-140-mm-fan-nf-a14-industrialppc-24v-300m,140,Black / Brown,"800,3000",158.5,41.3,true
be quiet! Silent Wings 3,29.9,https://pcpartpicker.com/product/rcH48d/be-quiet-bl069-776-cfm-140mm-fan-bl069,140,Black,1600,77.57,28.1,false
ARCTIC F12,7.08,https://pcpartpicker.com/product/W4fxFT/arctic-f12-53-cfm-120-mm-fan-acfan00201a,120,Black,1350,53,22.5,false
Phanteks M25-140 PWM D-RGB,12.99,https://pcpartpicker.com/product/ZWYmP6/phanteks-m25-140-pwm-d-rgb-10462-cfm-140-mm-fan-ph-f140m25_drgb_pwm_wt01,140,White,"500,1800",104.62,36.57,true
Noctua A12x25 ULN,32.95,https://pcpartpicker.com/product/Krprxr/noctua-nf-a12x25-uln-328-cfm-120mm-fan-nf-a12x25-uln,120,Brown,"900,1200","23.19,32.78","7.6,12.1",false
be quiet! Shadow Wings 2,17.59,https://pcpartpicker.com/product/hrVG3C/be-quiet-85-cfm-140-mm-fan-bl091,140,White / Black,900,"49.8,85",14.9,true
Deepcool RF 120,,https://pcpartpicker.com/product/3tmxFT/deepcool-rf-120-565-cfm-120-mm-fan-dp-frgb-rf120-1c,120,Black / White,"500,1500",56.5,"17.8,27",true
Thermalright TL-B12,,https://pcpartpicker.com/product/H8Fbt6/thermalright-tl-b12-69-cfm-120-mm-fan-tl-b12-d6,120,Black,2150,69,28.1,true
Noctua A4x10 PWM,20.67,https://pcpartpicker.com/product/NZ7p99/noctua-nf-a4x10-pwm-524-cfm-40-mm-fan-nf-a4x10-pwm,40,Brown,"1000,5000","3.88,5.24","12.9,19.6",true
be quiet! Pure Wings 3,9.9,https://pcpartpicker.com/product/KxkH99/be-quiet-pure-wings-3-499-cfm-120-mm-fan-bl104,120,Black,1600,49.9,25.5,false
Apevia APEVIA CO512L-PK Cosmos 120mm Pink LED Ultra Silent Case Fan w/ 16 LEDs & Anti-Vibration Rubber Pads (5 Pack) 5-Pack,19.98,https://pcpartpicker.com/product/9nrYcf/apevia-apevia-co512l-pk-cosmos-120mm-pink-led-ultra-silent-case-fan-w-16-leds-anti-vibration-rubber-pads-5-pack-5667-cfm-120-mm-fans-5-pack-co512l-pk,120,,1350,"57.67,56.67",24.7,false
ARCTIC BioniX P120 A-RGB,20.67,https://pcpartpicker.com/product/hKpzK8/arctic-bionix-p120-a-rgb-48-cfm-120-mm-fan-acfan00146a,120,Black,"400,2300",48,30,true
Thermaltake SWAFAN EX12 RGB 3-Pack,109.99,https://pcpartpicker.com/product/bp88TW/thermaltake-swafan-ex12-rgb-5711-cfm-120-mm-fans-3-pack-cl-f143-pl12sw-a,120,Black,"500,2000","56.26,57.11","30.5,32.5",false
Montech AX,14.87,https://pcpartpicker.com/product/PWwmP6/montech-ax-905-cfm-140-mm-fan-ax140-pwm-white,140,White,"600,1600",90.5,27.9,true
NZXT F120P (2022),14.99,https://pcpartpicker.com/product/RWQcCJ/nzxt-f120p-2022-7802-cfm-120-mm-fan-rf-p12sf-w1,120,White,"500,1800","21.67,78.02","17.9,30.6",true
be quiet! Silent Wings 4,19.89,https://pcpartpicker.com/product/YvJgXL/be-quiet-silent-wings-4-513-cfm-140-mm-fan-bl095,140,Black,1100,51.3,13.6,false
Thermalright TL-P9,7.79,https://pcpartpicker.com/product/ktsV3C/thermalright-tl-p9-3277-cfm-92-mm-fan-tl-p9w-s,92,White,2200,32.77,23.85,true
Corsair ML120 2-Pack,,https://pcpartpicker.com/product/CJyxFT/corsair-co-9050039-ww-750-cfm-120mm-fan-co-9050039-ww,120,White / Black,"400,2400","12,75","16,37",true
Corsair ML120 Pro,,https://pcpartpicker.com/product/LkJkcf/corsair-co-9050040-ww-750-cfm-120mm-fan-co-9050040-ww,120,Black,"400,2400","12,75","16,37",true
Thermaltake CT140 2-Pack,27.85,https://pcpartpicker.com/product/C3FmP6/thermaltake-ct140-7737-cfm-140-mm-fans-2-pack-cl-f152-pl14wt-a,140,White,"500,1500",77.37,,true
be quiet! Pure Wings 3 PWM,10.9,https://pcpartpicker.com/product/fb6NnQ/be-quiet-pure-wings-3-pwm-499-cfm-120-mm-fan-bl110,120,White,1600,,25.5,true
Noctua S12A ULN,21.95,https://pcpartpicker.com/product/T4H323/noctua-case-fan-nfs12auln,120,Brown,"600,800",,"6.7,8.6",false
be quiet! Shadow Wings 2,14.9,https://pcpartpicker.com/product/HJKcCJ/be-quiet-bl084-385-cfm-120mm-fan-bl084,120,Black,1100,38.5,15.7,false
Cooler Master MasterFan MF140 Halo²,21.99,https://pcpartpicker.com/product/BQZXsY/cooler-master-masterfan-mf140-halo2-5951-cfm-140-mm-fan-mfl-b4dn-16np2-r2,140,Black,,59.51,27,true
NZXT F140 RGB DUO,34.99,https://pcpartpicker.com/product/bd8bt6/nzxt-f140-rgb-duo-8475-cfm-140-mm-fan-rf-d14sf-w1,140,White,"500,1800",84.75,36,true
Lian Li UNI FAN AL120 3-Pack,,https://pcpartpicker.com/product/YPKKHx/lian-li-uni-fan-al120-645-cfm-120-mm-fans-3-pack-uf-al120-3b,120,Black,"800,1900",64.5,"17,28.3",true
Fractal Design Aspect 12 RGB 3-Pack,48.77,https://pcpartpicker.com/product/xMwypg/fractal-design-aspect-12-rgb-32-cfm-120-mm-fans-3-pack-fd-f-as1-1206,120,Black,1200,32,18.3,false
Thermalright TL-C12W-S V3,6.99,https://pcpartpicker.com/product/dNBzK8/thermalright-tl-c12w-s-v3-6617-cfm-120-mm-fan-tl-c12w-s-v3,120,White,1500,66.17,25.6,true
Apevia 12S 10-Pack,28.99,https://pcpartpicker.com/product/xkxbt6/apevia-12s-5767-cfm-120-mm-fans-10-pack-cf1012s-bk,120,Black,1350,57.67,24.7,false
Corsair RS120,14.99,https://pcpartpicker.com/product/C6GhP6/corsair-rs120-728-cfm-120-mm-fan-co-9050192-ww,120,White,"420,2100","13.3,72.8","10,36",true
Gigabyte AORUS 140 ARGB,57,https://pcpartpicker.com/product/8JddnQ/gigabyte-aorus-140-argb-6064-cfm-140-mm-fan-gp-ar140rfan,140,Black,"800,1700","30.3,60.64","8.9,35.8",true
Corsair iCUE LINK LX140 RGB 2-Pack,109.99,https://pcpartpicker.com/product/gkYRsY/corsair-icue-link-lx140-rgb-847-cfm-140-mm-fans-2-pack-co-9051032-ww,140,White,"350,2000","10.74,84.7","10,36",true
NZXT AER RGB 2 3-Pack,109.98,https://pcpartpicker.com/product/7bPQzy/nzxt-aer-rgb-2-5244-cfm-120-mm-fans-3-pack-hf-2812c-tw,120,White,"500,1500","17.48,52.44","22,33",true
Thermalright TL-8015,6.9,https://pcpartpicker.com/product/b26NnQ/thermalright-tl-8015-284-cfm-80-mm-fan-tl-8015,80,Gray,2200,28.4,23.3,true
Antec Tranquil 3-Pack,35.99,https://pcpartpicker.com/product/zjwmP6/antec-tranquil-5923-cfm-120-mm-fans-3-pack-0-761345-40030-5,120,Black,"400,2000","11.05,59.23","18.7,28.6",true
Thermaltake Riing Quad 12 RGB Radiator TT Premium Edition 3-Pack,97.45,https://pcpartpicker.com/product/VJBhP6/thermaltake-riing-quad-12-rgb-radiator-fan-tt-409-cfm-120-mm-fans-3-pack-cl-f088-pl12sw-b,120,Black,"500,1500",40.9,25,true
ARCTIC F14 PST,,https://pcpartpicker.com/product/bkZFf7/arctic-f14-pwm-pst-74-cfm-140mm-fan-acfan00079a,140,Black / White,1350,74,,true
Deepcool XFAN,,https://pcpartpicker.com/product/JGvRsY/deepcool-case-fan-xfan80,80,Black,,21.8,20,false
MSI MAG MAX F12A-3 3-Pack,,https://pcpartpicker.com/product/kbJgXL/msi-mag-max-f12a-3-401-cfm-120-mm-fans-3-pack-mag-max-f12a-3,120,Black,"600,1500","8,40.1","20,28",true
Thermaltake TOUGHFAN EX14 Pro 3-Pack,,https://pcpartpicker.com/product/JnvD4D/thermaltake-toughfan-ex14-pro-1196-cfm-140-mm-fans-3-pack-cl-f172-pl14bl-a,140,Black,"500,2000","102.3,119.6","31.6,34.1",true
EK Loop Fan FPT 120 D-RGB,28.35,https://pcpartpicker.com/product/pPfxFT/ek-loop-fan-fpt-120-d-rgb-77-cfm-120-mm-fan-ek-loop-fpt-120-drgb-wh,120,White,"550,2300",77,36,true
Corsair iCUE QL140 2-Pack,119.99,https://pcpartpicker.com/product/YsMTwP/corsair-icue-ql140-rgb-502-cfm-140-mm-fans-2-pack-co-9050106-ww,140,White / Black,"550,1250",50.2,26,true
Thermaltake CT120 2-Pack,24.99,https://pcpartpicker.com/product/DD88TW/thermaltake-ct120-5705-cfm-120-mm-fans-2-pack-cl-f151-pl12wt-a,120,White,"500,2000",57.05,25.8,true
Apevia Electro 6-Pack,42.99,https://pcpartpicker.com/product/n2gQzy/apevia-electro-5767-cfm-120-mm-fans-6-pack-et62-rgb,120,White / Black,1350,57.67,24.7,false
Asiahorse FS-N001 3-Pack,,https://pcpartpicker.com/product/HmRgXL/asiahorse-fs-n001-120-mm-fans-3-pack-fs-n001-3pack,120,White,"800,1500",,,true
Fractal Design Aspect 14 RGB,21.36,https://pcpartpicker.com/product/HHLFf7/fractal-design-aspect-14-rgb-41-cfm-140-mm-fan-fd-f-as1-1408,140,White,1000,41,19.5,false
Phanteks FSK 3-Pack,38.99,https://pcpartpicker.com/product/24VG3C/phanteks-fsk-845-cfm-140-mm-fans-3-pack-ph-f140sk_drgb_pwm_3p,140,Black / White,"500,1500",,,true
Apevia APEVIA CO312L-WH Cosmos 120mm White LED Ultra Silent Case Fan w/ 16 LEDs & Anti-Vibration Rubber Pads (3 Pack) 3-Pack,16.98,https://pcpartpicker.com/product/dtMTwP/apevia-apevia-co312l-wh-cosmos-120mm-white-led-ultra-silent-case-fan-w-16-leds-anti-vibration-rubber-pads-3-pack-5667-cfm-120-mm-fans-3-pack-co312l-wh,120,,1350,"57.67,56.67",24.7,false
Thermalright TL-B8,6.99,https://pcpartpicker.com/product/2xxxFT/thermalright-tl-b8-34-cfm-80-mm-fan-tl-b8w-d6,80,White,2200,34,24,true
MSI MPG F120 ARGB-2W 2-Pack,29.99,https://pcpartpicker.com/product/2ZjRsY/msi-mpg-f120-argb-2w-5079-cfm-120-mm-fans-2-pack-mpg-f120-argb-2w,120,White,"600,1200",50.79,25.7,true
HYTE THICC FP12 3-Pack,109.99,https://pcpartpicker.com/product/xrsV3C/hyte-thicc-fp12-1058-cfm-120-mm-fans-3-pack-fan-hyte-fp12-bw-3np,120,Black / White,,105.8,"10,47.3",true
GAMDIAS AEOLUS P2 3-Pack,54.99,https://pcpartpicker.com/product/wGgrxr/gamdias-aeolus-p2-7497-cfm-120-mm-fans-3-pack-aeolus-p2-1203,120,Black,"1000,2400",74.97,,true
Fractal Design Prisma AL,113.54,https://pcpartpicker.com/product/BbCZxr/fractal-design-prisma-al-1468-cfm-180-mm-fan-fd-fan-pri-al18-pwm-wt,180,White,"300,1200","43.1,146.8","14.9,37.4",true
be quiet! Silent Wings 3,61,https://pcpartpicker.com/product/kwgPxr/be-quiet-bl064-505-cfm-120mm-fan-bl064,120,Black,1450,50.5,16.4,false
Thermalright TL-C12W-S V3 X3 3-Pack,12.9,https://pcpartpicker.com/product/PbV2FT/thermalright-tl-c12w-s-v3-x3-6617-cfm-120-mm-fans-3-pack-tl-c12w-s-v3-x3,120,White,1500,66.17,25.6,true
Phanteks M25-140 PWM 3-Pack,,https://pcpartpicker.com/product/fVddnQ/phanteks-m25-140-pwm-10462-cfm-140-mm-fans-3-pack-ph-f140m25_pwm_bbk01_3p,140,Black,"500,1800",104.62,36.57,true
ID-COOLING NO-12015-XT ARGB,12.99,https://pcpartpicker.com/product/bgGbt6/id-cooling-no-12015-xt-argb-546-cfm-120-mm-fan-no-12015-xt-argb,120,Gray / Black,"500,2000",54.6,"13.8,31.2",true
ARCTIC F14 Silent,8.98,https://pcpartpicker.com/product/GFPKHx/arctic-f14-silent-460-cfm-140mm-fan-acfan00076a,140,White / Black,"220,800",46,27.2,false
In Win Mercury AM120S 3-Pack,33.61,https://pcpartpicker.com/product/b2rqqs/in-win-mercury-am120s-6071-cfm-120-mm-fans-3-pack-iw-fn-am120s-3pk,120,Black / White,"400,2000",60.71,"17,29",true
Cooler Master MOBIUS 140P ARGB,24.99,https://pcpartpicker.com/product/8xYRsY/cooler-master-mobius-140p-argb-765-cfm-140-mm-fan-mfz-m4dn-19np2-r1,140,Black,,76.5,30,true
Corsair ML Elite,39.98,https://pcpartpicker.com/product/VyC48d/corsair-ml-elite-581-cfm-120-mm-fan-co-9050128-ww,120,White,"450,2000","14.86,58.1","10,30.4",true
Noctua A20 FLX,32.95,https://pcpartpicker.com/product/kyM323/noctua-nf-a20-flx-865-cfm-200mm-fan-nf-a20-flx,200,Brown,"550,800","59.33,86.46","10.7,18.1",false
Enermax SquA RGB 3-Pack,20,https://pcpartpicker.com/product/gx7p99/enermax-squa-rgb-6827-cfm-120-mm-fans-3-pack-ucsqargb12p-w-bp3,120,White,"300,1500","24.53,68.27","12,23",true
ARCTIC P12 PST,,https://pcpartpicker.com/product/yQqBD3/arctic-p12-pst-563-cfm-120-mm-fan-acfan00132a,120,White / Transparent,"200,1800",56.3,,true
ARCTIC P12 PST RGB 0dB,13.95,https://pcpartpicker.com/product/dckWGX/arctic-p12-pst-rgb-0db-488-cfm-120-mm-fan-acfan00186a,120,Black,,48.8,,true
ARCTIC P8 PST 5-Pack,28.99,https://pcpartpicker.com/product/FPVG3C/arctic-p8-pwm-pst-234-cfm-80-mm-fans-acfan00154a,80,Black,"200,3000",23.4,,true
Scythe Wonder Tornado,12.99,https://pcpartpicker.com/product/kmJp99/scythe-wonder-tornado-6029-cfm-120-mm-fan-wt1225fd20-p,120,Black,"350,2000","7.68,60.29","3,26.88",true
upHere T7SYC7 3-Pack,27.99,https://pcpartpicker.com/product/jcgQzy/uphere-t7syc7-120-mm-fans-3-pack-t7syc7-3,120,Black,"600,1700",,"16.1,27.7",true
be quiet! Silent Wings 4,17.59,https://pcpartpicker.com/product/VKTZxr/be-quiet-silent-wings-4-487-cfm-120-mm-fan-bl114,120,White,1600,48.7,18.9,true
Corsair iCUE ML RGB ELITE Premium,,https://pcpartpicker.com/product/yDKKHx/corsair-icue-ml-rgb-elite-premium-581-cfm-120-mm-fan-co-9050112-ww,120,Black,"450,2000","14.86,58.1","10,30.4",true
Thermaltake SWAFAN EX14 RGB 3-Pack,119.99,https://pcpartpicker.com/product/F788TW/thermaltake-swafan-ex14-rgb-816-cfm-140-mm-fans-3-pack-cl-f162-pl14sw-a,140,White,"500,2000","79.3,81.6","34.5,38.8",false
Noctua P14s redux-900,16.95,https://pcpartpicker.com/product/rDrG3C/noctua-case-fan-nfp14sredux900,140,Black / Gray,900,49.26,13.2,false
ARCTIC BioniX F120,13.98,https://pcpartpicker.com/product/H78j4D/arctic-bionix-f120-blackwhite-690-cfm-120mm-fan-acfan00093a,120,Black / White,"200,1800",69,24.4,true
Fractal Design Aspect 12 RGB,,https://pcpartpicker.com/product/mc4Ycf/fractal-design-aspect-12-rgb-32-cfm-120-mm-fan-fd-f-as1-1204,120,Black,1200,32,18.3,false
Razer Kunai Chroma,49.95,https://pcpartpicker.com/product/LDKKHx/razer-kunai-chroma-81-cfm-140-mm-fan-rc21-01800200-r3m1,140,Black,"500,1600","34.48,81","15,30",true
ID-COOLING TF-12025-ARGB-TRIO 3-Pack,,https://pcpartpicker.com/product/ThbTwP/id-cooling-tf-12025-argb-trio-682-cfm-120-mm-fans-3-pack-tf-12025-argb-trio,120,Black / White,"500,1500",68.2,"13.8,30.5",true
Thermaltake CT120 EX ARGB Sync 3-Pack,64.98,https://pcpartpicker.com/product/yncgXL/thermaltake-ct120-ex-argb-sync-68-cfm-120-mm-fans-3-pack-cl-f190-pl12sw-a,120,White,"500,2000",68,28.5,true
NZXT AER RGB 2 3-Pack,,https://pcpartpicker.com/product/pDHRsY/nzxt-aer-rgb-2-5244-cfm-120-mm-fans-3-pack-hf-2812c-t1,120,Black,"500,1500","17.48,52.44","22,33",true
PC Cooler Moonlight 5-Pack,,https://pcpartpicker.com/product/dsZzK8/pc-cooler-moonlight-54-cfm-120-mm-fans-5-pack-pc-5m120,120,Black,"1000,1800",54,,true
Lian Li Uni Fan SL,,https://pcpartpicker.com/product/ptxbt6/lian-li-uni-fan-sl-705-cfm-140-mm-fan-uf-sl140-1w,140,White,"500,1500",70.5,30,true
Corsair ML120 PRO 3-Pack,,https://pcpartpicker.com/product/3cfhP6/corsair-ml120-pro-rgb-473-cfm-120-mm-fans-3-pack-co-9050076-ww,120,Black / White,"400,1600",47.3,25,true
Antec Fusion 120 ARGB 5-Pack,,https://pcpartpicker.com/product/pGKKHx/antec-fusion-120-argb-5793-cfm-120-mm-fans-5-pack-761345-57004-6,120,Black,"600,2000",57.93,"17.02,31.24",true
Antec Fusion 120 ARGB,20.88,https://pcpartpicker.com/product/hyJgXL/antec-fusion-120-argb-5793-cfm-120-mm-fan-0-761345-57009-1,120,Black,"600,2000",57.93,"17.02,31.24",true
upHere 12WT3-3-UK 3-Pack,,https://pcpartpicker.com/product/TT26Mp/uphere-12wt3-3-uk-38-cfm-120-mm-fans-3-pack-12wt3-3-uk,120,White,1200,38,19,false
Cooler Master Mobius OC,30.99,https://pcpartpicker.com/product/XHBzK8/cooler-master-mobius-oc-881-cfm-120-mm-fan-mfz-m2nn-32npk-r1,120,Blue / Black,,"40.2,88.1","17.4,39.3",true
Kingwin CF-08LB,5.99,https://pcpartpicker.com/product/3TCrxr/kingwin-case-fan-cf08lb,80,Black,1700,30,25,false
be quiet! Silent Wings 4,22.78,https://pcpartpicker.com/product/xJdG3C/be-quiet-silent-wings-4-784-cfm-140-mm-fan-bl117,140,White,1900,78.4,29.3,true
Thermaltake Riing,16.3,https://pcpartpicker.com/product/tmGj4D/thermaltake-case-fan-clf038pl12bua,120,Black / Blue,"1000,1500",40.6,"18.7,24.6",false
Antec Fusion 120 ARGB 3-Pack,,https://pcpartpicker.com/product/HhWzK8/antec-fusion-120-argb-5793-cfm-120-mm-fans-3-pack-0-761345-57010-7,120,Black,"600,2000",57.93,"17.02,31.24",true
be quiet! Silent Wings 4,22.1,https://pcpartpicker.com/product/mTfxFT/be-quiet-silent-wings-4-767-cfm-120-mm-fan-bl115,120,White,2500,76.7,31.2,true
Corsair AF140 (2018) 2-Pack,,https://pcpartpicker.com/product/zv97YJ/corsair-af140-led-2018-blue-62-cfm-140-mm-fans-co-9050090-ww,140,Black / White,1150,62,26,false
GAMDIAS AEOLUS M3-1204R 4-Pack,54.23,https://pcpartpicker.com/product/w8YRsY/gamdias-aeolus-m3-1204r-6901-cfm-120-mm-fans-4-pack-aeolus-m3-1204r,120,Black,"800,2000",69.01,,true
ARCTIC P12,9.99,https://pcpartpicker.com/product/LPZFf7/arctic-p12-563-cfm-120-mm-fan-acfan00133a,120,Black / Transparent,"200,1800",56.3,22.5,true
Noctua P12 redux-900,14.95,https://pcpartpicker.com/product/8VL48d/noctua-nf-p12-redux-900-373-cfm-120mm-fan-nf-p12-redux-900,120,Gray,900,37.31,12.6,false
Corsair RS140 ARGB,24.99,https://pcpartpicker.com/product/qmXV3C/corsair-rs140-argb-955-cfm-140-mm-fan-co-9050186-ww,140,White,"330,1700","14.6,95.5","10,36",true
Corsair AF120 (2018),,https://pcpartpicker.com/product/2fTPxr/corsair-af120-led-2018-white-52-cfm-120mm-fan-co-9050079-ww,120,Black / White,1400,52,26,false
Deepcool RF M 5-Pack,,https://pcpartpicker.com/product/zFVD4D/deepcool-rf120m-565-cfm-120-mm-fans-5-pack-rf120m,120,Black / White,"500,1500",56.5,27,true
Fractal Design Prisma AL 2-Pack,85.42,https://pcpartpicker.com/product/Jx7G3C/fractal-design-prisma-al-1468-cfm-180-mm-fans-2-pack-fd-fan-pri-al18-pwm-2p,180,Black,"300,1200","43.1,146.8","14.9,37.4",true
Fractal Design Dynamic X2 GP,28.72,https://pcpartpicker.com/product/HHnypg/fractal-design-dynamic-x2-gp-876-cfm-120-mm-fan-fd-fan-dyn-x2-gp12-pwm-bk,120,Black,"500,2000",87.6,32.2,true
NZXT F120Q (2022),24.98,https://pcpartpicker.com/product/F2stt6/nzxt-f120q-2022-64-cfm-120-mm-fan-rf-q12sf-w1,120,White,"500,1200","27.77,64","16.7,22.5",true
