name,price,href,type,efficiency,wattage,modular,color
Thermaltake Toughpower,,https://pcpartpicker.com/product/n2yFf7/thermaltake-power-supply-tp1200m,ATX,silver,1200,Semi,
Kuroutoshikou KRPW-L5-500W/80+,,https://pcpartpicker.com/product/RXL48d/kuroutoshikou-500w-80-certified-atx-power-supply-krpw-l5-500w80,ATX,plus,500,false,
SeaSonic M12II,,https://pcpartpicker.com/product/Bn3RsY/seasonic-power-supply-ss850am2,ATX,bronze,850,Full,
FSP Group PT850FM,,https://pcpartpicker.com/product/zG38TW/fsp-group-power-supply-pt850fm,ATX,platinum,850,Full,
FSP Group PT1200FM,,https://pcpartpicker.com/product/Zj4NnQ/fsp-group-power-supply-pt1200fm,ATX,platinum,1200,Full,
Cooler Master VSM,,https://pcpartpicker.com/product/YjPfrH/cooler-master-power-supply-rs750amaag1s1,ATX,gold,750,Semi,
Cooler Master VSM,,https://pcpartpicker.com/product/yCsKHx/cooler-master-power-supply-rs550amaag1s1,ATX,gold,550,Semi,
Logisys PS480D-BK,,https://pcpartpicker.com/product/2cDwrH/logisys-480-w-atx-power-supply-ps480d-bk,ATX,,480,false,
Logisys PS480E12,,https://pcpartpicker.com/product/b9DwrH/logisys-power-supply-ps480e12,ATX,,480,false,
Logisys PS575XBK,,https://pcpartpicker.com/product/WqZQzy/logisys-power-supply-ps575xbk,ATX,,575,false,
Topower TOP-500WB,,https://pcpartpicker.com/product/CdsKHx/topower-power-supply-top500wb,ATX,bronze,500,false,
Thermaltake Toughpower,,https://pcpartpicker.com/product/Wv648d/thermaltake-power-supply-pstpd1500mpcgus1,ATX,gold,1500,Semi,
Thermaltake Toughpower DPS G,,https://pcpartpicker.com/product/Jnckcf/thermaltake-power-supply-pstpg0750dpcgus1,ATX,gold,750,Full,
Thermaltake Toughpower Grand,,https://pcpartpicker.com/product/TgX2FT/thermaltake-power-supply-pstpg1200fpcgus1,ATX,gold,1200,Full,
BitFenix Fury,,https://pcpartpicker.com/product/mVrG3C/bitfenix-power-supply-bfpfur550gksxkrp,ATX,gold,550,Semi,
Mistel MX550 FANLESS,,https://pcpartpicker.com/product/tdVD4D/mistel-550-w-80-gold-certified-fully-modular-fanless-atx-power-supply-mx550-fanless,ATX,gold,550,Full,Black
Xilence XP650R9,,https://pcpartpicker.com/product/dRqhP6/xilence-performance-x-650-w-80-gold-certified-atx-power-supply-xn072,ATX,gold,650,false,Black / Red
Inter-Tech Coba Nitrox Nobility,,https://pcpartpicker.com/product/xbpQzy/inter-tech-coba-nitrox-nobility-900-w-80-silver-certified-semi-modular-atx-power-supply-88882063,ATX,silver,900,Semi,Black / Orange
Cyonic AU-650X,,https://pcpartpicker.com/product/gNqbt6/cyonic-power-supply-au650x,ATX,gold,650,Full,
Cyonic AU-450X,,https://pcpartpicker.com/product/qXvZxr/cyonic-power-supply-au450x,ATX,gold,450,Full,
Sentey ERP-400-SS,,https://pcpartpicker.com/product/ns3RsY/sentey-power-supply-erp400ss,ATX,,400,false,
Thortech Thunderbolt,,https://pcpartpicker.com/product/ttGkcf/thortech-power-supply-ttb650g,ATX,gold,650,Full,
Sparkle SPI300GLS-B204,,https://pcpartpicker.com/product/NNCwrH/sparkle-power-supply-spi300glsb204,SFX,,300,false,
Cougar COUGAR-SX850,,https://pcpartpicker.com/product/sJrG3C/cougar-power-supply-cougarsx850,ATX,silver,850,Full,
Azza PSAZ-500B12,,https://pcpartpicker.com/product/27Lypg/azza-power-supply-psaz500b12,ATX,,500,false,
Cougar A,,https://pcpartpicker.com/product/B2rYcf/cougar-a-660-w-80-bronze-certified-atx-power-supply-a660,ATX,bronze,660,false,Black
LEPA B550-MB,,https://pcpartpicker.com/product/cLtCmG/lepa-power-supply-b550mb,ATX,bronze,550,Semi,
FSP Group SFX Pro,,https://pcpartpicker.com/product/gMxbt6/fsp-group-sfx-pro-350-w-80-bronze-certified-sfx-power-supply-fsp350-50sac-r,SFX,bronze,350,false,Black
Super Flower Golden Silent,,https://pcpartpicker.com/product/BFw323/super-flower-power-supply-sf430p14fg,ATX,gold,430,Semi,
Super Flower Leadex Gold,,https://pcpartpicker.com/product/fVtCmG/super-flower-power-supply-sf750f14mg,ATX,gold,750,Full,
Mushkin MKNPSJL1000,,https://pcpartpicker.com/product/Npckcf/mushkin-power-supply-mknpsjl1000,ATX,gold,1000,false,
XFX P1-550S-XXBA,,https://pcpartpicker.com/product/rtXfrH/xfx-power-supply-p1550sxxba,ATX,bronze,550,false,
Rosewill Tachyon 1200,,https://pcpartpicker.com/product/nwRzK8/rosewill-tachyon-1200-w-80-platinum-certified-fully-modular-atx-power-supply-tachyon-series,ATX,platinum,1200,Full,Black
Rosewill CS-1000M,,https://pcpartpicker.com/product/rjGhP6/rosewill-cs-1000m-1000-w-80-gold-certified-fully-modular-atx-power-supply-cs-1000m,ATX,gold,1000,Full,Black
RAIJINTEK CRATOS,,https://pcpartpicker.com/product/wpJp99/raijintek-cratos-1200-w-80-gold-certified-fully-modular-atx-power-supply-0r30b00004,ATX,gold,1200,Full,White
Solid Gear SDGR-650E,,https://pcpartpicker.com/product/NpgPxr/solid-gear-power-supply-sdgr650e,ATX,,650,false,
Ultra U12-42466,,https://pcpartpicker.com/product/H3Crxr/ultra-power-supply-u1242466,ATX,bronze,650,Semi,
Ultra U12-42467,,https://pcpartpicker.com/product/nGX2FT/ultra-power-supply-u1242467,ATX,bronze,750,Semi,
Sparkle ATX-400PA,,https://pcpartpicker.com/product/nWR48d/sparkle-power-supply-atx400pa,ATX,,400,false,
Enermax Platimax,,https://pcpartpicker.com/product/yjtCmG/enermax-power-supply-epm1500egt,ATX,platinum,1500,Full,
Cooler Master V550S,,https://pcpartpicker.com/product/hVJwrH/cooler-master-power-supply-rs550amaag1au,ATX,gold,550,Semi,
Rosewill VALENS-500M,,https://pcpartpicker.com/product/snQRsY/rosewill-power-supply-valens500m,ATX,gold,500,Semi,
YEYIAN Raiden,,https://pcpartpicker.com/product/TtFmP6/yeyian-raiden-550-w-80-bronze-certified-atx-power-supply-yfb-55020-01,ATX,bronze,550,false,Black
Deepcool DQ550ST,,https://pcpartpicker.com/product/Mp2rxr/deepcool-power-supply-dq550st,ATX,gold,550,false,
Deepcool DQ650ST,,https://pcpartpicker.com/product/wPVBD3/deepcool-power-supply-dq650st,ATX,gold,650,false,
HEC Orion,,https://pcpartpicker.com/product/YHsmP6/hec-orion-585w-atx-power-supply-xpower585,ATX,,585,false,Black
Sparkle R-SPI700GHN,,https://pcpartpicker.com/product/mHyFf7/sparkle-power-supply-rspi700ghn,ATX,plus,700,false,
Enermax ENP550AWT B,,https://pcpartpicker.com/product/XGCwrH/enermax-power-supply-enp550awtb,ATX,bronze,550,false,
Topower TOP-1000P12-ADJ,,https://pcpartpicker.com/product/HgYXsY/topower-power-supply-top1000p12adj,ATX,,1000,Semi,
Antec High Current Pro,,https://pcpartpicker.com/product/yZL7YJ/antec-power-supply-hcp750platinum,ATX,platinum,750,Full,
Rosewill CAPSTONE-1000-M,,https://pcpartpicker.com/product/cC3RsY/rosewill-power-supply-capstone1000m,ATX,gold,1000,Semi,
LEPA B550-SA,,https://pcpartpicker.com/product/6szv6h/lepa-power-supply-b550sa,ATX,bronze,550,false,
Enermax REVOLUTION87+,,https://pcpartpicker.com/product/3998TW/enermax-power-supply-erv550awtg,ATX,gold,550,Semi,
Kingwin Lazer Platinum,,https://pcpartpicker.com/product/VvJwrH/kingwin-power-supply-lzp1000,ATX,platinum,1000,Semi,
Kingwin KX-1000,,https://pcpartpicker.com/product/6Wh9TW/kingwin-power-supply-kx1000,ATX,bronze,1000,Semi,
Kingwin Lazer Gold,,https://pcpartpicker.com/product/jrFPxr/kingwin-lazer-gold-1300-w-80-gold-certified-semi-modular-atx-power-supply-lzg-1300,ATX,gold,1300,Semi,
Montech CENTURY MINI,,https://pcpartpicker.com/product/XCV2FT/montech-century-mini-650-w-80-gold-certified-fully-modular-sfx-power-supply-century-mini-650,SFX,gold,650,Full,Black
Rosewill Capstone,,https://pcpartpicker.com/product/BstQzy/rosewill-capstone-1000w-80-gold-certified-semi-modular-atx-power-supply-capstone-1000m-2,ATX,gold,1000,Semi,Black
Thermaltake EVO_Blue,,https://pcpartpicker.com/product/FLTmP6/thermaltake-power-supply-w0307ru,ATX,,650,Full,
XFX P1-650X-CAG9,,https://pcpartpicker.com/product/mZyFf7/xfx-power-supply-p1650xcag9,ATX,bronze,650,Full,
CoolMax CUL-850B,,https://pcpartpicker.com/product/rCh9TW/coolmax-power-supply-cul850b,ATX,,850,Semi,
Thortech Thunderbolt PLUS,,https://pcpartpicker.com/product/Ypckcf/thortech-power-supply-ttbpk00g,ATX,gold,1000,Full,
NZXT HALE90 V2 1200W,,https://pcpartpicker.com/product/Nhh9TW/nzxt-power-supply-np1gm1200a,ATX,gold,1200,Full,
TUNIQ PSU-POT750-BK,,https://pcpartpicker.com/product/j47wrH/tuniq-power-supply-psupot750bk,ATX,bronze,750,false,
Enermax TRIATHLOR,,https://pcpartpicker.com/product/xzJwrH/enermax-power-supply-eta650awtm,ATX,bronze,650,Semi,
Zalman 1250 Platinum,,https://pcpartpicker.com/product/8GphP6/zalman-power-supply-1250platinum,ATX,platinum,1250,Semi,
Thermaltake EVO_Blue,,https://pcpartpicker.com/product/rKzv6h/thermaltake-power-supply-evo750mpcgus,ATX,gold,750,Semi,
Thermaltake EVO_Blue,,https://pcpartpicker.com/product/2Pw323/thermaltake-power-supply-evo850mpcgus,ATX,gold,850,Semi,
RAIJINTEK AMPERE,,https://pcpartpicker.com/product/L2Hqqs/raijintek-ampere-1000-w-80-platinum-certified-fully-modular-atx-power-supply-0r30b00024,ATX,platinum,1000,Full,White
LEPA B850-MA,,https://pcpartpicker.com/product/Qp7wrH/lepa-power-supply-b850ma,ATX,bronze,850,Semi,
LEPA G1000-MA,,https://pcpartpicker.com/product/VMzv6h/lepa-power-supply-g1000ma,ATX,gold,1000,Semi,
LEPA G,,https://pcpartpicker.com/product/m6Gkcf/lepa-power-supply-g650mas,ATX,gold,650,Semi,
E-Power EP-500LS-1,,https://pcpartpicker.com/product/h3xfrH/e-power-power-supply-ep500ls1,ATX,,500,false,
NZXT HALE82N 550W,,https://pcpartpicker.com/product/3Kzv6h/nzxt-power-supply-np1bn0550a,ATX,bronze,550,false,
NZXT HALE82N 650W,,https://pcpartpicker.com/product/RL8Zxr/nzxt-power-supply-np1bn0650a,ATX,bronze,650,false,
NZXT HALE82N 750W,,https://pcpartpicker.com/product/9sdqqs/nzxt-power-supply-np1bn0750a,ATX,bronze,750,false,
NZXT HALE90 V2 850W,,https://pcpartpicker.com/product/j3Lypg/nzxt-power-supply-psh9v2085,ATX,gold,850,Full,
NZXT HALE90 V2 1200W,,https://pcpartpicker.com/product/BN8Zxr/nzxt-power-supply-psh9v2120,ATX,gold,1200,Full,
Enermax RevoBron TGA,,https://pcpartpicker.com/product/9nc48d/enermax-revobron-tga-500-w-80-bronze-certified-semi-modular-atx-power-supply-erb500awt-tr,ATX,bronze,500,Semi,Black
NZXT HALE82,,https://pcpartpicker.com/product/jG8Zxr/nzxt-power-supply-hale82750m,ATX,bronze,750,Semi,
Antec Basiq,,https://pcpartpicker.com/product/mvxfrH/antec-power-supply-bp500u,ATX,,500,false,
Antec True Power,,https://pcpartpicker.com/product/wZyFf7/antec-power-supply-tpq1200oc,ATX,silver,1200,Full,
Apevia ATX-AS500W-BL,,https://pcpartpicker.com/product/sgW9TW/apevia-power-supply-atxas500wbl,ATX,,500,false,
Thermaltake Toughpower DPS G,,https://pcpartpicker.com/product/nz7CmG/thermaltake-toughpower-dps-g-1050w-80-platinum-certified-fully-modular-atx-power-supply-ps-tpg-1050dpcpus-p,ATX,platinum,1050,Full,
Apevia ATX-AS500W-GN,,https://pcpartpicker.com/product/y7jG3C/apevia-power-supply-atxas500wgn,ATX,,500,false,
Apevia ATX-AS520W-BK,,https://pcpartpicker.com/product/dcK7YJ/apevia-power-supply-atxas520wbk,ATX,,520,false,
Apevia ATX-AS680W-BL,,https://pcpartpicker.com/product/JZyFf7/apevia-power-supply-atxas680wbl,ATX,,680,false,
Apevia ATX-CB600W,,https://pcpartpicker.com/product/vcK7YJ/apevia-600-w-atx-power-supply-atx-cb600w,ATX,,600,false,
Apevia ATX-TL450W,,https://pcpartpicker.com/product/tbg323/apevia-450-w-atx-power-supply-atx-tl450w,ATX,,450,false,
Apevia ATX-TL450W-BK,,https://pcpartpicker.com/product/gHg323/apevia-450-w-atx-power-supply-atx-tl450w-bk,ATX,,450,false,
Apex AL-A350ATX,,https://pcpartpicker.com/product/3ktCmG/apex-power-supply-ala350atx,ATX,,350,false,
Apex AL-A400ATX,88.02,https://pcpartpicker.com/product/Rbg323/apex-power-supply-ala400atx,ATX,,400,false,
HEC HP485D Retail,,https://pcpartpicker.com/product/2NmLrH/compucase-power-supply-hp485dretail,ATX,,485,false,
HEC HP585D,,https://pcpartpicker.com/product/bfBv6h/compucase-power-supply-hp585d,ATX,,585,false,
HEC XPOWER585 OEM,,https://pcpartpicker.com/product/zgW9TW/compucase-power-supply-xpower585oem,ATX,,585,false,
HEC XP1080,,https://pcpartpicker.com/product/BdQypg/compucase-power-supply-xp1080,ATX,,1080,Full,
HEC XPOWER780,,https://pcpartpicker.com/product/T9zv6h/compucase-power-supply-xpower780,ATX,,600,false,
HEC XPOWER585 RETAIL,,https://pcpartpicker.com/product/Yzckcf/compucase-power-supply-xpower585retail,ATX,,585,false,
Topower ZU-500W,,https://pcpartpicker.com/product/gP4gXL/topower-power-supply-zu500w,ATX,,500,false,
CoolMax CT-450 (silver),,https://pcpartpicker.com/product/FhphP6/coolmax-power-supply-ct450silver,ATX,,450,false,
CoolMax VL-600B,,https://pcpartpicker.com/product/9LTmP6/coolmax-power-supply-vl600b,ATX,,600,false,
CoolMax MP-550B,,https://pcpartpicker.com/product/7B3RsY/coolmax-power-supply-mp550b,ATX,plus,550,false,
CoolMax ZP-1000B,,https://pcpartpicker.com/product/VXQypg/coolmax-power-supply-zp1000b,ATX,bronze,1000,Semi,
VisionTek 900349,,https://pcpartpicker.com/product/pdyFf7/visiontek-power-supply-900349,ATX,bronze,800,false,
CoolMax CUG-700B,,https://pcpartpicker.com/product/mjxfrH/coolmax-power-supply-cug700b,ATX,,700,Full,
CoolMax CUG-950B,,https://pcpartpicker.com/product/8ktCmG/coolmax-power-supply-cug950b,ATX,,950,Full,
CoolMax CUL-650B,,https://pcpartpicker.com/product/xmckcf/coolmax-power-supply-cul650b,ATX,,650,Semi,
VisionTek 900489,,https://pcpartpicker.com/product/vL8Zxr/visiontek-power-supply-900489,ATX,bronze,700,Semi,
VisionTek 900490,,https://pcpartpicker.com/product/XX4gXL/visiontek-power-supply-900490,ATX,bronze,800,Semi,
VisionTek 900488,,https://pcpartpicker.com/product/hsdqqs/visiontek-power-supply-900488,ATX,,550,Full,
CoolMax CX-400B,,https://pcpartpicker.com/product/b6zv6h/coolmax-power-supply-cx400b,ATX,,400,false,
CoolMax CXI-600B,,https://pcpartpicker.com/product/WdQypg/coolmax-power-supply-cxi600b,ATX,,600,false,
CoolMax NW-650B,,https://pcpartpicker.com/product/6Vzv6h/coolmax-power-supply-nw650b,ATX,,650,false,
Azza Titan,,https://pcpartpicker.com/product/ZVcMnQ/azza-power-supply-psaz1000a14s,ATX,bronze,1000,false,
Dynapower EJ-750A80,,https://pcpartpicker.com/product/CcK7YJ/dynapower-power-supply-ej750a80,ATX,bronze,750,Full,
Dynapower EP-45X.0562B,,https://pcpartpicker.com/product/sfBv6h/dynapower-power-supply-ep45x0562b,ATX,,450,false,
Enermax EES400AWT_II,,https://pcpartpicker.com/product/yB3RsY/enermax-power-supply-ees400awtii,ATX,plus,400,false,
Enermax ETK500AWT,,https://pcpartpicker.com/product/qJ9KHx/enermax-power-supply-etk500awt,ATX,,500,false,
OCZ EliteXStream,,https://pcpartpicker.com/product/3nvRsY/ocz-power-supply-ocz1000exs,ATX,plus,1000,false,
OCZ StealthXstream II,,https://pcpartpicker.com/product/9YGkcf/ocz-power-supply-ocz500sxs2,ATX,plus,500,false,
Rosewill LP-6100C,,https://pcpartpicker.com/product/LLTmP6/rosewill-power-supply-lp6100c,ATX,,300,false,
Rosewill Stallion,,https://pcpartpicker.com/product/DVzv6h/rosewill-power-supply-rd4502db,ATX,,450,false,
Rosewill RV2-500,,https://pcpartpicker.com/product/Xqn2FT/rosewill-power-supply-rv2500,ATX,,500,false,
Rosewill RV2-700,,https://pcpartpicker.com/product/hLTmP6/rosewill-power-supply-rv2700,ATX,,700,false,
Rosewill RV350,,https://pcpartpicker.com/product/HZyFf7/rosewill-power-supply-rv350,ATX,,350,false,
Rosewill RV350-2,,https://pcpartpicker.com/product/pLTmP6/rosewill-power-supply-rv3502,ATX,,350,false,
Silverstone OP850,,https://pcpartpicker.com/product/7J9KHx/silverstone-power-supply-op850,ATX,,850,false,
Silverstone DA750,,https://pcpartpicker.com/product/QvxfrH/silverstone-power-supply-da750,ATX,,750,Full,
Silverstone OP1000-P,,https://pcpartpicker.com/product/3Qbp99/silverstone-power-supply-op1000p,ATX,plus,1000,false,
Silverstone OP750,,https://pcpartpicker.com/product/RXQypg/silverstone-power-supply-op750,ATX,,750,false,
Silverstone OP800,,https://pcpartpicker.com/product/9ZyFf7/silverstone-power-supply-op800,ATX,,800,false,
XClio STABLEPOWER GOLD 1000W,,https://pcpartpicker.com/product/nyMFf7/xclio-power-supply-stablepowergold1000w,ATX,gold,1000,Full,
Silverstone Strider,,https://pcpartpicker.com/product/mhphP6/silverstone-power-supply-st1200,ATX,plus,1200,Full,
XClio STABLEPOWER GOLD 750W,,https://pcpartpicker.com/product/M47wrH/xclio-power-supply-stablepowergold750w,ATX,gold,750,Full,
Silverstone Strider,,https://pcpartpicker.com/product/XJLypg/silverstone-power-supply-sstst1000gevolution,ATX,gold,1000,Semi,
Sunbeam PSU-BKS580-US,,https://pcpartpicker.com/product/4Qbp99/sunbeam-power-supply-psubks580us,ATX,,580,false,
Sunbeam PSU-COM680-BK-US,,https://pcpartpicker.com/product/fgW9TW/sunbeam-power-supply-psucom680bkus,ATX,,680,Full,
Sunbeam PSU-H680-REV-US,,https://pcpartpicker.com/product/LXQypg/sunbeam-power-supply-psuh680revus,ATX,,680,false,
Sunbeam PSU-H680-REV-US-BL,,https://pcpartpicker.com/product/Gzckcf/sunbeam-power-supply-psuh680revusbl,ATX,,680,false,
Sunbeam PSU-HUSH580-US,,https://pcpartpicker.com/product/MYGkcf/sunbeam-power-supply-psuhush580us,ATX,,580,false,
XFX P1-650X-CAH9,,https://pcpartpicker.com/product/82CwrH/xfx-power-supply-p1650xcah9,ATX,bronze,650,Full,
Thermaltake EVO_Blue,,https://pcpartpicker.com/product/Q2CwrH/thermaltake-power-supply-w0306ru,ATX,,550,Full,
Kingwin Lazer Platinum,,https://pcpartpicker.com/product/DQ4gXL/kingwin-power-supply-lzp650,ATX,platinum,650,Semi,
Silverstone Strider,,https://pcpartpicker.com/product/cg6BD3/silverstone-power-supply-sstst75fgevolution,ATX,gold,750,Full,
SeaSonic SS-350SFE,,https://pcpartpicker.com/product/wvxfrH/seasonic-350-w-80-certified-sfx-power-supply-ss-350sfe,SFX,plus,350,false,
Deepcool PM550D,,https://pcpartpicker.com/product/JzfxFT/deepcool-pm550d-550-w-80-gold-certified-atx-power-supply-r-pm550d-fa0b-us,ATX,gold,550,false,Black
Rosewill Quark 550,,https://pcpartpicker.com/product/FPs8TW/rosewill-power-supply-quark550,ATX,platinum,550,Full,
Rosewill Quark 1200,,https://pcpartpicker.com/product/9KZ2FT/rosewill-power-supply-quark1200,ATX,platinum,1200,Full,
Rosewill Quark 750,,https://pcpartpicker.com/product/7wVBD3/rosewill-power-supply-quark750,ATX,platinum,750,Full,
Xion AXP-1000K14XE,,https://pcpartpicker.com/product/HJLypg/xion-power-supply-axp1000k14xe,ATX,bronze,1000,Semi,
Topower ZU-650W,,https://pcpartpicker.com/product/HbJwrH/topower-power-supply-zu650w,ATX,,650,false,
Enermax EPM750AWT,,https://pcpartpicker.com/product/FCxfrH/enermax-power-supply-epm750awt,ATX,platinum,750,Semi,
Thermaltake Toughpower,,https://pcpartpicker.com/product/DFV48d/thermaltake-power-supply-w0155ru,ATX,plus,1000,false,
Sparkle ATX-450PN,,https://pcpartpicker.com/product/BXQypg/sparkle-power-supply-atx450pn,ATX,,450,false,
Sparkle SCC-850AF,,https://pcpartpicker.com/product/ZVzv6h/sparkle-power-supply-scc850af,ATX,gold,850,Semi,
Sparkle SCC-750AF,,https://pcpartpicker.com/product/YvxfrH/sparkle-power-supply-scc750af,ATX,gold,750,Full,
LEPA B550-SA,,https://pcpartpicker.com/product/MdkD4D/enermax-power-supply-b550sa,ATX,bronze,550,false,
LEPA B650-SA,,https://pcpartpicker.com/product/wX6BD3/enermax-power-supply-b650sa,ATX,bronze,650,false,
E-Power EP-550P5-T1,,https://pcpartpicker.com/product/K2XfrH/e-power-power-supply-ep550p5t1,ATX,,550,Full,
Topower ZU-950,,https://pcpartpicker.com/product/QfqdnQ/topower-power-supply-zu950,ATX,,950,false,
Cooler Master Elite,,https://pcpartpicker.com/product/NHH323/cooler-master-power-supply-rs400psari3us,ATX,,400,false,
Topower ZU-450W,,https://pcpartpicker.com/product/grZQzy/topower-power-supply-zu450w,ATX,,450,false,
Topower ZU-400W12,,https://pcpartpicker.com/product/BF7wrH/topower-power-supply-zu400w12,ATX,,400,false,
FSP Group AU-850PRO,,https://pcpartpicker.com/product/8cXfrH/fsp-group-power-supply-au850pro,ATX,gold,850,false,
Thermaltake W0328RU,,https://pcpartpicker.com/product/nKZ2FT/thermaltake-power-supply-w0328ru,ATX,,350,false,
E-Power EP-500NE-XV,,https://pcpartpicker.com/product/jMh9TW/e-power-power-supply-ep500nexv,ATX,,500,false,
Super Flower Leadex V Pro,,https://pcpartpicker.com/product/kk7G3C/super-flower-leadex-v-pro-1000-w-80-platinum-certified-fully-modular-atx-power-supply-sf-1000f14tp-bk,ATX,platinum,1000,Full,Black
In Win Classic,,https://pcpartpicker.com/product/VydFf7/inwin-classic-750w-80-platinum-certified-fully-modular-atx-power-supply-c750w,ATX,platinum,750,Full,
Kingwin ABT-610MM,,https://pcpartpicker.com/product/FvMFf7/kingwin-power-supply-abt610mm,ATX,,610,false,
Sparkle R-SPI600ACH5B,,https://pcpartpicker.com/product/8J4gXL/sparkle-power-supply-rspi600ach5b,ATX,silver,600,false,
Logisys AT750BK,,https://pcpartpicker.com/product/m6w323/logisys-power-supply-at750bk,ATX,bronze,750,false,
CoolMax CL-500B,,https://pcpartpicker.com/product/83rG3C/coolmax-power-supply-cl500b,ATX,,500,false,
Thermaltake Toughpower DPS G RGB,,https://pcpartpicker.com/product/Wd98TW/thermaltake-power-supply-pstpg1250dpctxxt,ATX,titanium,1250,Full,
