name,price,href,type,color,psu,side_panel,external_volume,internal_35_bays
Antec VSP-5000,,https://pcpartpicker.com/product/bsYWGX/antec-case-vsp5000,ATX Mid Tower,Black,,,,4
DIYPC J180,,https://pcpartpicker.com/product/89cMnQ/diypc-j180-bl-atx-mid-tower-case-j180-bl,ATX Mid Tower,Black,,Acrylic,,2
Apevia X-Qber,,https://pcpartpicker.com/product/9Zwqqs/apevia-case-xqberrd,MicroATX Desktop,Black / Red,,Acrylic,,2
In Win 303 ROG RGB Edition,,https://pcpartpicker.com/product/mcX2FT/inwin-303-rog-rgb-edition-atx-mid-tower-case-303-rog-rgb,ATX Mid Tower,Black / Red,,Tempered Glass,,2
Lian Li PC-Q20,,https://pcpartpicker.com/product/jW4NnQ/lian-li-pc-q20b-mini-itx-tower-case-pc-q20b,Mini ITX Tower,Black,,,7.2,0
Lian Li PC-O10,,https://pcpartpicker.com/product/KdfmP6/lian-li-pc-o10-wx-atx-mid-tower-case-pc-o10-wx,ATX Mid Tower,Black,,Tempered Glass,44.9,4
BitFenix Shogun,,https://pcpartpicker.com/product/4nrcCJ/bitfenix-shogun-atx-mid-tower-case-bfc-sog-600-kkwsk-rp,ATX Mid Tower,Black,,Acrylic,74.2,6
Silverstone RL06,,https://pcpartpicker.com/product/CQvZxr/silverstone-rl06br-pro-atx-mid-tower-case-rl06br-pro,ATX Mid Tower,Black / Red,,Acrylic,43.4,3
Azza Photios 250,,https://pcpartpicker.com/product/b838TW/azza-csaz-250-atx-mid-tower-case-csaz-250,ATX Mid Tower,Black,,Tempered Glass,,3
Apevia X-Mirage,,https://pcpartpicker.com/product/p9DzK8/apevia-x-mirage-pink-atx-mid-tower-case-x-mirage-pk,ATX Mid Tower,Pink,,Acrylic,41.8,2
SHARKOON DG7000-G,,https://pcpartpicker.com/product/Yrbkcf/sharkoon-dg7000-g-blackblue-atx-mid-tower-case-4044951019366,ATX Mid Tower,Black / Blue,,Tempered Glass,,3
SHARKOON VG4-W,,https://pcpartpicker.com/product/rfbkcf/sharkoon-vg4-w-red-atx-mid-tower-case-vg4-w-red,ATX Mid Tower,Black / Red,,Acrylic,38.3,3
Deepcool EARLKASE RGB,,https://pcpartpicker.com/product/294NnQ/deepcool-earlkase-rgb-atx-mid-tower-case-earlkase-rgb,ATX Mid Tower,Black,,Tempered Glass,,2
BitFenix Nova TG,,https://pcpartpicker.com/product/jY38TW/bitfenix-nova-tg-blackred-atx-mid-tower-case-bfx-ntg-100-kkwsk-rp,ATX Mid Tower,Black / Red,,Tempered Glass,40.8,3
Cooler Master MasterCase H500P ARGB,,https://pcpartpicker.com/product/mk3mP6/cooler-master-mastercase-h500p-argb-atx-mid-tower-case-mcm-h500p-mgnn-s01,ATX Mid Tower,Black,,Tempered Glass,,2
Lian Li PC-D600,,https://pcpartpicker.com/product/ZqkwrH/lian-li-pc-d600wb-atx-full-tower-case-pc-d600wb,ATX Full Tower,Black,,Acrylic,,6
Raidmax Monster II,,https://pcpartpicker.com/product/wVwqqs/raidmax-raidmax-monster-ii-atx-mid-tower-case-atx-a08wb,ATX Mid Tower,Black,,Acrylic,,2
Enermax OSTROG Lite,,https://pcpartpicker.com/product/q4FXsY/enermax-ostrog-lite-atx-mid-tower-case-ecb3080bb-01,ATX Mid Tower,Black,,Acrylic,,2
Cooler Master MB600L ODD,,https://pcpartpicker.com/product/fbvbt6/cooler-master-masterbox-mb600l-atx-mid-tower-case-mcb-b600l-ka5n-s02,ATX Mid Tower,Black / Silver,,Acrylic,,2
Cooler Master MB600L,,https://pcpartpicker.com/product/NCJtt6/cooler-master-masterbox-mb600l-atx-mid-tower-case-mcb-b600l-kann-s01,ATX Mid Tower,Black / Blue,,Acrylic,,2
In Win X-Frame 2.0,,https://pcpartpicker.com/product/KNc48d/inwin-x-frame-20-whiteblue-atx-test-bench-case-iw-xframe2-blu,ATX Test Bench,White / Blue,,,102,6
Cooler Master MasterBox Q300L Retro,,https://pcpartpicker.com/product/6Z9wrH/cooler-master-masterbox-q300l-retro-microatx-mini-tower-case-mcb-q300l-wann-sre,MicroATX Mini Tower,White / Green,,Acrylic,33.6,1
Thermaltake View 22,,https://pcpartpicker.com/product/q4YLrH/thermaltake-view-22-tempered-glass-edition-atx-mid-tower-case-ca-1j3-00m1wn-00,ATX Mid Tower,Black,,Acrylic,51.1,2
Cooler Master MasterBox MB511,,https://pcpartpicker.com/product/gsPKHx/cooler-master-masterbox-mb511-atx-mid-tower-case-mcb-b511d-kann-s01,ATX Mid Tower,Black,,Acrylic,,2
CiT F3,,https://pcpartpicker.com/product/6wHRsY/cit-cit-f3blackgreen-microatx-mini-tower-case-cit-f3blackgreen,MicroATX Mini Tower,Black / Green,,Acrylic,,2
DAN Cases A4-SFXv3,,https://pcpartpicker.com/product/HXZFf7/dan-cases-a4-sfx-v3-b-mini-itx-desktop-case-a4sfxv3-b,Mini ITX Desktop,Black,,,,0
Cooler Master MasterBox E500L,,https://pcpartpicker.com/product/FzsmP6/cooler-master-masterbox-e500l-atx-mid-tower-case-mcb-e500l-ka5n-s02,ATX Mid Tower,Black,,Acrylic,,2
Xigmatek Scorpio,,https://pcpartpicker.com/product/4zgzK8/xigmatek-scorpio-microatx-mid-tower-case-en40476,MicroATX Mid Tower,Black,,Tempered Glass,30.1,2
Xigmatek Frontliner,,https://pcpartpicker.com/product/BCVD4D/xigmatek-frontliner-black-atx-mid-tower-case-en8774,ATX Mid Tower,Black,,Acrylic,45.1,2
Fractal Design Define S2,,https://pcpartpicker.com/product/7kndnQ/fractal-design-define-s2-white-tg-atx-mid-tower-case-fd-ca-def-s2-wt-tgc,ATX Mid Tower,White,,Tempered Glass,58.8,3
NZXT H700,,https://pcpartpicker.com/product/xcyV3C/nzxt-h700-blackblue-atx-mid-tower-case-ca-h700b-bl,ATX Mid Tower,Black / Blue,,Tempered Glass,58.6,2
Phanteks Eclipse P400S,,https://pcpartpicker.com/product/jC648d/phanteks-case-phec416pscwt,ATX Mid Tower,White,,,45.9,2
Cooler Master MasterCase H500P Mesh Phantom Gaming Edition,,https://pcpartpicker.com/product/rYkj4D/cooler-master-mastercase-h500p-mesh-phantom-gaming-edition-atx-mid-tower-case-mcm-h500p-mgnn-asr,ATX Mid Tower,Black / Red,,Acrylic,71.4,2
Thermaltake H100 TG,,https://pcpartpicker.com/product/FRBhP6/thermaltake-h100-tg-atx-mid-tower-case-ca-1l4-00m1wn-02,ATX Mid Tower,Black,,Tempered Glass,39.7,2
Cougar Gemini T,,https://pcpartpicker.com/product/mpc48d/cougar-gemini-t-atx-mid-tower-case-gemini-t,ATX Mid Tower,Black,,Tempered Glass,64,2
Rosewill SPECTRA X,,https://pcpartpicker.com/product/VhPgXL/rosewill-spectra-x-atx-mid-tower-case-spectra-x,ATX Mid Tower,Black,,Tempered Glass,,5
Silverstone RL08BW-RGB,,https://pcpartpicker.com/product/wd6qqs/silverstone-rl08bw-rgb-microatx-mini-tower-case-sst-rl08bw-rgb,MicroATX Mini Tower,Black / White,,Tempered Glass,,3
NZXT H510 Alliance,,https://pcpartpicker.com/product/CZzFf7/nzxt-h510-alliance-atx-mid-tower-case-ca-h510b-wa,ATX Mid Tower,Blue,,Tempered Glass,41.3,2
GameMax Fortress,,https://pcpartpicker.com/product/g4n8TW/gamemax-fortress-atx-full-tower-case-gmx-fortress,ATX Full Tower,Black,,Tempered Glass,54.7,2
Aerocool Bolt,,https://pcpartpicker.com/product/HPxbt6/aerocool-bolt-atx-mid-tower-case-bolt-g,ATX Mid Tower,,,Tempered Glass,35.3,2
Montech Flyer Black,,https://pcpartpicker.com/product/cBGnTW/montech-flyer-black-microatx-mid-tower-case-flyer-black,MicroATX Mid Tower,Black,,Tempered Glass,,2
Rosewill Tyrfing V2,,https://pcpartpicker.com/product/bpbCmG/rosewill-tyrfing-v2-atx-mid-tower-case-tyrfing-v2,ATX Mid Tower,Black,,Acrylic,44.6,3
Golden Field MUT1,,https://pcpartpicker.com/product/6tkgXL/golden-field-mut1-atx-mid-tower-case-mut1,ATX Mid Tower,Black,,,47.5,2
Antec P82 Flow,,https://pcpartpicker.com/product/hvNgXL/antec-p82-flow-atx-mid-tower-case-p82-flow,ATX Mid Tower,Black,,Tempered Glass,,2
GAMDIAS ATHENA M1,,https://pcpartpicker.com/product/wnwypg/gamdias-athena-m1-atx-mid-tower-case-athena-m1,ATX Mid Tower,Black,,Tempered Glass,43.5,2
Zalman X3,,https://pcpartpicker.com/product/JHtKHx/zalman-x3-atx-mid-tower-case-x3-white,ATX Mid Tower,White,,Tinted Tempered Glass,,2
FSP Group CST 110,,https://pcpartpicker.com/product/9B6qqs/fsp-group-cst-110-microatx-mini-tower-case-poc0000096,MicroATX Mini Tower,Black,,,15.4,3
Antec Striker Phantom Gaming Edition,,https://pcpartpicker.com/product/dChmP6/antec-striker-phantom-gaming-edition-mini-itx-desktop-case-striker-pge,Mini ITX Desktop,White / Black,,Tempered Glass,,0
Silverstone FARA R1,,https://pcpartpicker.com/product/VMNgXL/silverstone-fara-r1-atx-mid-tower-case-sst-far1w,ATX Mid Tower,White,,,,1
Silverstone FARA R1,,https://pcpartpicker.com/product/86zFf7/silverstone-fara-r1-atx-mid-tower-case-sst-far1b,ATX Mid Tower,Black,,,,1
Aerocool Flo Saturn FRGB,,https://pcpartpicker.com/product/ghH8TW/aerocool-flo-saturn-frgb-atx-mid-tower-case-flo-saturn-frgb,ATX Mid Tower,Black,,Tempered Glass,48.8,2
Cougar MX331 MESH-G,,https://pcpartpicker.com/product/8c848d/cougar-mx331-mesh-g-atx-mid-tower-case-mx331-mesh-g,ATX Mid Tower,Black,,Tempered Glass,43.5,2
SHARKOON M25 Silent PCGH Edition,,https://pcpartpicker.com/product/m46qqs/sharkoon-m25-silent-pcgh-edition-atx-mid-tower-case-m25-silent-pcgh,ATX Mid Tower,Black,,,,3
SilentiumPC Armis AR6X TG RGB,,https://pcpartpicker.com/product/dDpmP6/silentiumpc-armis-ar6x-tg-rgb-atx-mid-tower-case-spc258,ATX Mid Tower,Black,,Tempered Glass,46,2
SilentiumPC Signum SG7V EVO TG ARGB,,https://pcpartpicker.com/product/v6M48d/silentiumpc-signum-sg7v-evo-tg-argb-atx-mid-tower-case-spc250,ATX Mid Tower,Black,,Tempered Glass,,3
Jonsbo V9,,https://pcpartpicker.com/product/jzPQzy/jonsbo-v9-microatx-mini-tower-case-v9-silver,MicroATX Mini Tower,Silver,,Tempered Glass,17.6,1
Tempest Aura ARGB,,https://pcpartpicker.com/product/FwYmP6/tempest-aura-argb-atx-mid-tower-case-tp-atx-cs-aub,ATX Mid Tower,Black,,Acrylic,,2
Corsair iCUE 5000X RGB Triptych,,https://pcpartpicker.com/product/Lv4Ycf/corsair-icue-5000x-rgb-triptych-atx-mid-tower-case-cc-9050001-ww,ATX Mid Tower,Black / Green,,Tempered Glass,66.2,2
GAMDIAS ATHENA M1 ELITE,,https://pcpartpicker.com/product/Dyytt6/gamdias-athena-m1-elite-atx-mid-tower-case-athena-m1-elite,ATX Mid Tower,Black,,Tempered Glass,,2
GAMDIAS MARS M2,,https://pcpartpicker.com/product/JXFbt6/gamdias-mars-m2-microatx-mid-tower-case-mars-m2,MicroATX Mid Tower,Black,,Tempered Glass,,2
In Win B1 Mesh,,https://pcpartpicker.com/product/6DPQzy/in-win-b1-mesh-mini-itx-desktop-case-w200-w-power-supply-iw-cs-b1mesh-ps200w,Mini ITX Desktop,Black,200,,7.8,0
Deepcool MACUBE 310P,,https://pcpartpicker.com/product/cBXJ7P/deepcool-macube-310p-atx-mid-tower-case-gs-atx-macube310p-whg0p,ATX Mid Tower,White,,Tempered Glass,45.2,2
Deepcool MACUBE 310P,,https://pcpartpicker.com/product/sMzhP6/deepcool-macube-310p-atx-mid-tower-case-gs-atx-macube310p-bkg0p,ATX Mid Tower,Black,,Tempered Glass,45.2,2
MSI Creator 400M,,https://pcpartpicker.com/product/ML8bt6/msi-creator-400m-atx-mid-tower-case-creator-400m,ATX Mid Tower,Black,,Tempered Glass,65.4,2
Lazer3D LZX-8 Stealth,,https://pcpartpicker.com/product/mbBG3C/lazer3d-lzx-8-stealth-mini-itx-desktop-case-lzx-8-stealth,Mini ITX Desktop,Black,,,8.6,0
Cougar MX410,,https://pcpartpicker.com/product/ygRYcf/cougar-mx410-atx-mid-tower-case-385vm600005,ATX Mid Tower,Black,,Acrylic,36.3,2
Cougar Airface,,https://pcpartpicker.com/product/kfJgXL/cougar-airface-atx-mid-tower-case-385zd100002,ATX Mid Tower,Black,,Tempered Glass,43.6,2
SSUPD Meshroom S,,https://pcpartpicker.com/product/yJvdnQ/ssupd-meshroom-s-atx-mini-tower-case-41880108433592,ATX Mini Tower,Black,,Mesh,14.9,0
SSUPD Meshroom S,,https://pcpartpicker.com/product/JYytt6/ssupd-meshroom-s-atx-mini-tower-case-41880108400824,ATX Mini Tower,Gray,,Mesh,14.9,0
Aerocool Raider Mini,,https://pcpartpicker.com/product/cp26Mp/aerocool-raider-mini-microatx-mini-tower-case-raider-mini-g-bk-v1,MicroATX Mini Tower,Black,,Tempered Glass,23.8,2
CiT Dark Star ARGB,,https://pcpartpicker.com/product/m89wrH/cit-dark-star-argb-atx-mid-tower-case-cit-darkstarargb,ATX Mid Tower,Black,,Acrylic,41.3,2
OCPC MICRO,,https://pcpartpicker.com/product/VVWJ7P/ocpc-micro-microatx-mid-tower-case-occshymatxbk,MicroATX Mid Tower,Black,,,12.7,0
OCPC MINI2,,https://pcpartpicker.com/product/xwgrxr/ocpc-mini2-mini-itx-test-bench-case-oc-cs-hym2-itx-bk,Mini ITX Test Bench,Black,,,7.2,0
Noua Mesh M9,,https://pcpartpicker.com/product/J7wmP6/noua-mesh-m9-atx-mid-tower-case-cs0322ag-m9k000,ATX Mid Tower,Black,,Mesh,38.6,2
Noua Utopia F2,,https://pcpartpicker.com/product/fdqrxr/noua-utopia-f2-atx-mid-tower-case-cs0918jp-f2k345,ATX Mid Tower,Black,,Tempered Glass,40.4,3
NOX Hummer Fusion S,,https://pcpartpicker.com/product/3h26Mp/nox-hummer-fusion-s-microatx-mini-tower-case-nxhummerfsns,MicroATX Mini Tower,Black,,Tempered Glass,36.1,2
DIYPC S2-RGB,,https://pcpartpicker.com/product/VLkgXL/diypc-s2-rgb-atx-mid-tower-case-s2-bk-rgb,ATX Mid Tower,Black,,Tempered Glass,44.9,2
DIYPC S3-LED,,https://pcpartpicker.com/product/y2rqqs/diypc-s3-led-atx-mid-tower-case-s3-w-led,ATX Mid Tower,White,,Acrylic,36.8,2
RAIJINTEK Ponos Ultra MS4,,https://pcpartpicker.com/product/xjwmP6/raijintek-ponos-ultra-ms4-atx-mid-tower-case-0r20b00228,ATX Mid Tower,White,,Tempered Glass,46.3,2
RAIJINTEK METIS EVO TGS,85.84,https://pcpartpicker.com/product/DVmFf7/raijintek-metis-evo-tgs-mini-itx-desktop-case-0r20b00162,Mini ITX Desktop,White,,Tempered Glass,22.3,2
Lian Li PC-K59,,https://pcpartpicker.com/product/8TkD4D/lian-li-case-pck59,ATX Mid Tower,Black,,,60.1,6
RAIJINTEK Thetis,,https://pcpartpicker.com/product/FpM323/raijintek-thetis-blackwindowless-atx-mid-tower-case-0r200051,ATX Mid Tower,Black,,,27.7,2
SHARKOON MS-Z1000,175.09,https://pcpartpicker.com/product/Lk3NnQ/sharkoon-ms-z1000-microatx-mid-tower-case-4044951035106,MicroATX Mid Tower,White,,Tempered Glass,26.2,1
BitFenix Saber Mesh,,https://pcpartpicker.com/product/Wkrqqs/bitfenix-saber-mesh-atx-mid-tower-case-bfc-sme300kkgxk-3b1a,ATX Mid Tower,Black,,Tempered Glass,42.3,2
Noua Iron V8,,https://pcpartpicker.com/product/yphv6h/noua-iron-v8-atx-mid-tower-case-cs0619pw-v8k615,ATX Mid Tower,Black,,Tempered Glass,47.8,2
Foxconn G-007(H),,https://pcpartpicker.com/product/ztTmP6/foxconn-case-g007h,MicroATX Mid Tower,Black,,,45.4,4
Thermaltake Versa J25,,https://pcpartpicker.com/product/J9L48d/thermaltake-versa-j25-tempered-glass-edition-atx-mid-tower-case-ca-1l8-00m1wn-00,ATX Mid Tower,Black,,Tempered Glass,,3
KOLINK Big Chungus Shredded,,https://pcpartpicker.com/product/g792FT/kolink-big-chungus-shredded-atx-mid-tower-case-big-chungus-shredded,ATX Mid Tower,Black,,Tempered Glass,66.4,1
Thermaltake Divider 300 ARGB Triangular,149.99,https://pcpartpicker.com/product/3wZ9TW/thermaltake-divider-300-argb-triangular-atx-mid-tower-case-ca-1s2-00m1wn-01,ATX Mid Tower,Black,,Tempered Glass,48.2,2
KOLINK Tranquility,,https://pcpartpicker.com/product/Knhv6h/kolink-tranquility-atx-mid-tower-case-tranquility,ATX Mid Tower,Black,,,40.6,2
NZXT H510 Siege,,https://pcpartpicker.com/product/PtPQzy/nzxt-h510-siege-atx-mid-tower-case-ca-h510b-r6,ATX Mid Tower,Red / Black,,Tempered Glass,41.3,2
Vetroo K1,,https://pcpartpicker.com/product/h9gFf7/vetroo-k1-atx-mid-tower-case-vt-case-k1,ATX Mid Tower,Silver,,Tempered Glass,37.4,2
Thermaltake Divider 500 TG ARGB Air,150.88,https://pcpartpicker.com/product/tdTp99/thermaltake-divider-500-tg-argb-air-atx-mid-tower-case-ca-1t4-00m1wn-02,ATX Mid Tower,Black,,Tempered Glass,56.8,2
Silverstone ML04 Type-C,198.82,https://pcpartpicker.com/product/Yt7scf/silverstone-ml04-type-c-htpc-case-sst-ml04b-c,HTPC,Black,,Mesh,16,2
Silverstone SETA H1,163.31,https://pcpartpicker.com/product/kdpQzy/silverstone-seta-h1-atx-mid-tower-case-sst-seh1b-g,ATX Mid Tower,Black,,Tempered Glass,55,2
Silverstone ML06B-E,,https://pcpartpicker.com/product/MHBrxr/silverstone-case-ml06be,HTPC,Black,,,,0
In Win 303C,,https://pcpartpicker.com/product/sCyV3C/inwin-303c-white-atx-mid-tower-case-303c-white,ATX Mid Tower,White,,Tempered Glass,51.6,2
Silverstone LD01,,https://pcpartpicker.com/product/qHL48d/silverstone-ld01b-microatx-mini-tower-case-sst-ld01b,MicroATX Mini Tower,Black,,Tempered Glass,,3
Jonsbo TR03-G,,https://pcpartpicker.com/product/pFBhP6/jonsbo-tr03-g-atx-mid-tower-case-tr03-g-black,ATX Mid Tower,Black,,Tempered Glass,95.3,3
Thermaltake Divider 200 TG Snow,,https://pcpartpicker.com/product/dXNxFT/thermaltake-divider-200-tg-snow-microatx-mini-tower-case-ca-1v1-00s6wn-00,MicroATX Mini Tower,Black,,Tempered Glass,51.6,3
Thermaltake Divider 500 TG ARGB Air Snow,159.99,https://pcpartpicker.com/product/gxKKHx/thermaltake-divider-500-tg-argb-air-snow-atx-mid-tower-case-ca-1t4-00m6wn-02,ATX Mid Tower,White,,Tempered Glass,56.8,2
KOLINK Phalanx V2,,https://pcpartpicker.com/product/wDV2FT/kolink-phalanx-v2-atx-mid-tower-case-phalanx-v2,ATX Mid Tower,Black,,Tempered Glass,47.7,2
Rosewill Blackbone,,https://pcpartpicker.com/product/9B3RsY/rosewill-case-blackbone,ATX Mid Tower,Black,,,35.1,5
Antec NSK1480,,https://pcpartpicker.com/product/LYGkcf/antec-case-nsk1480,MicroATX Desktop,Black / Silver,350,,17.8,2
Antec Three Hundred Illusion,,https://pcpartpicker.com/product/KMNp99/antec-case-threehundredillusion,ATX Mid Tower,Black,,,43.5,6
Cooler Master Elite 330,,https://pcpartpicker.com/product/WwQypg/cooler-master-case-rc330kkr1,ATX Mid Tower,Black / Silver,350,,38.2,5
